ngay,nam,thang,gia_ruot_trang_vnd_kg,gia_ruot_do_vnd_kg,xu_huong
2021-10-18,2021,10,4600,10300,thap_vu
2021-10-19,2021,10,4600,10400,thap_vu
2021-10-20,2021,10,4800,10700,thap_vu
2021-10-21,2021,10,4900,10300,thap_vu
2021-10-22,2021,10,5100,10400,thap_vu
2021-10-23,2021,10,5100,10400,thap_vu
2021-10-24,2021,10,5200,10100,thap_vu
2021-10-25,2021,10,5100,9700,thap_vu
2021-10-26,2021,10,5000,9400,thap_vu
2021-10-27,2021,10,4900,9200,thap_vu
2021-10-28,2021,10,4700,9400,thap_vu
2021-10-29,2021,10,5000,9100,thap_vu
2021-10-30,2021,10,5300,9100,thap_vu
2021-10-31,2021,10,5400,8800,thap_vu
2021-11-01,2021,11,5200,8500,thap_vu
2021-11-02,2021,11,5200,8800,thap_vu
2021-11-03,2021,11,5300,9200,thap_vu
2021-11-04,2021,11,5200,8900,thap_vu
2021-11-05,2021,11,5300,9200,thap_vu
2021-11-06,2021,11,5600,9300,thap_vu
2021-11-07,2021,11,5600,9700,thap_vu
2021-11-08,2021,11,5300,9800,thap_vu
2021-11-09,2021,11,5200,10100,thap_vu
2021-11-10,2021,11,4900,10300,thap_vu
2021-11-11,2021,11,5200,10500,thap_vu
2021-11-12,2021,11,4900,10700,thap_vu
2021-11-13,2021,11,4900,10500,thap_vu
2021-11-14,2021,11,5200,10400,thap_vu
2021-11-15,2021,11,4900,10200,thap_vu
2021-11-16,2021,11,5100,10500,thap_vu
2021-11-17,2021,11,5400,10100,thap_vu
2021-11-18,2021,11,5200,9900,thap_vu
2021-11-19,2021,11,5100,10000,thap_vu
2021-11-20,2021,11,5200,10000,thap_vu
2021-11-21,2021,11,5000,10100,thap_vu
2021-11-22,2021,11,4900,10500,thap_vu
2021-11-23,2021,11,5200,10700,thap_vu
2021-11-24,2021,11,5300,10500,thap_vu
2021-11-25,2021,11,5000,10900,thap_vu
2021-11-26,2021,11,4900,10600,thap_vu
2021-11-27,2021,11,4700,10800,thap_vu
2021-11-28,2021,11,4900,10500,thap_vu
2021-11-29,2021,11,5100,10500,thap_vu
2021-11-30,2021,11,4800,10400,thap_vu
2021-12-01,2021,12,4600,10200,thap_vu
2021-12-02,2021,12,4800,10200,thap_vu
2021-12-03,2021,12,4700,10200,thap_vu
2021-12-04,2021,12,4700,10100,thap_vu
2021-12-05,2021,12,5000,10500,thap_vu
2021-12-06,2021,12,5100,10800,thap_vu
2021-12-07,2021,12,5100,10700,thap_vu
2021-12-08,2021,12,4800,10500,thap_vu
2021-12-09,2021,12,5000,10800,thap_vu
2021-12-10,2021,12,5100,10900,thap_vu
2021-12-11,2021,12,5000,11100,thap_vu
2021-12-12,2021,12,4800,11400,thap_vu
2021-12-13,2021,12,4600,11400,thap_vu
2021-12-14,2021,12,4800,11300,thap_vu
2021-12-15,2021,12,5000,11500,thap_vu
2021-12-16,2021,12,4900,11300,thap_vu
2021-12-17,2021,12,4900,11300,thap_vu
2021-12-18,2021,12,5100,11100,thap_vu
2021-12-19,2021,12,5000,11200,thap_vu
2021-12-20,2021,12,4900,11400,thap_vu
2021-12-21,2021,12,4700,11500,thap_vu
2021-12-22,2021,12,4400,11300,thap_vu
2021-12-23,2021,12,4700,11300,thap_vu
2021-12-24,2021,12,4500,11500,thap_vu
2021-12-25,2021,12,4600,11800,thap_vu
2021-12-26,2021,12,4700,11700,thap_vu
2021-12-27,2021,12,4800,11500,thap_vu
2021-12-28,2021,12,5000,11500,thap_vu
2021-12-29,2021,12,4800,11300,thap_vu
2021-12-30,2021,12,4800,11500,thap_vu
2021-12-31,2021,12,4900,11200,thap_vu
2022-01-01,2022,1,5300,11100,thap_vu
2022-01-02,2022,1,5500,11500,thap_vu
2022-01-03,2022,1,5500,11500,thap_vu
2022-01-04,2022,1,5800,11600,thap_vu
2022-01-05,2022,1,5700,12100,thap_vu
2022-01-06,2022,1,5900,12300,thap_vu
2022-01-07,2022,1,6200,12500,thap_vu
2022-01-08,2022,1,6400,12700,thap_vu
2022-01-09,2022,1,6400,12600,thap_vu
2022-01-10,2022,1,6400,12800,thap_vu
2022-01-11,2022,1,6400,13100,thap_vu
2022-01-12,2022,1,6400,13300,thap_vu
2022-01-13,2022,1,6600,13400,thap_vu
2022-01-14,2022,1,6900,13200,thap_vu
2022-01-15,2022,1,7000,13400,thap_vu
2022-01-16,2022,1,6900,13400,thap_vu
2022-01-17,2022,1,7300,13600,thap_vu
2022-01-18,2022,1,7700,14100,thap_vu
2022-01-19,2022,1,7600,14200,thap_vu
2022-01-20,2022,1,7500,14000,thap_vu
2022-01-21,2022,1,7800,13800,thap_vu
2022-01-22,2022,1,8200,13800,thap_vu
2022-01-23,2022,1,8300,13700,thap_vu
2022-01-24,2022,1,8500,13900,thap_vu
2022-01-25,2022,1,8700,13900,thap_vu
2022-01-26,2022,1,8700,14300,thap_vu
2022-01-27,2022,1,8500,14200,thap_vu
2022-01-28,2022,1,8800,13900,thap_vu
2022-01-29,2022,1,8800,14200,thap_vu
2022-01-30,2022,1,8900,14400,thap_vu
2022-01-31,2022,1,8800,14400,thap_vu
2022-02-01,2022,2,8900,14700,thap_vu
2022-02-02,2022,2,8800,14500,thap_vu
2022-02-03,2022,2,8900,15000,thap_vu
2022-02-04,2022,2,9000,15100,thap_vu
2022-02-05,2022,2,8800,15000,thap_vu
2022-02-06,2022,2,8700,15400,thap_vu
2022-02-07,2022,2,9000,15600,thap_vu
2022-02-08,2022,2,9200,15800,thap_vu
2022-02-09,2022,2,9500,15900,thap_vu
2022-02-10,2022,2,9700,15500,thap_vu
2022-02-11,2022,2,9700,15700,thap_vu
2022-02-12,2022,2,9600,15500,thap_vu
2022-02-13,2022,2,9600,15400,thap_vu
2022-02-14,2022,2,9900,15700,thap_vu
2022-02-15,2022,2,9600,15900,thap_vu
2022-02-16,2022,2,9600,15800,thap_vu
2022-02-17,2022,2,9800,16000,thap_vu
2022-02-18,2022,2,9700,16400,thap_vu
2022-02-19,2022,2,9900,16500,thap_vu
2022-02-20,2022,2,10000,16100,thap_vu
2022-02-21,2022,2,10300,16300,thap_vu
2022-02-22,2022,2,10400,16500,thap_vu
2022-02-23,2022,2,10600,16800,thap_vu
2022-02-24,2022,2,10300,16500,thap_vu
2022-02-25,2022,2,10100,16400,thap_vu
2022-02-26,2022,2,10100,16600,thap_vu
2022-02-27,2022,2,9900,16400,thap_vu
2022-02-28,2022,2,9900,16700,thap_vu
2022-03-01,2022,3,9800,16300,thap_vu
2022-03-02,2022,3,10000,16100,thap_vu
2022-03-03,2022,3,10000,15800,thap_vu
2022-03-04,2022,3,9800,15900,thap_vu
2022-03-05,2022,3,9700,16100,thap_vu
2022-03-06,2022,3,9500,16000,thap_vu
2022-03-07,2022,3,9700,15600,thap_vu
2022-03-08,2022,3,9500,15500,thap_vu
2022-03-09,2022,3,9800,15300,thap_vu
2022-03-10,2022,3,9900,15200,thap_vu
2022-03-11,2022,3,9700,14900,thap_vu
2022-03-12,2022,3,9700,14800,thap_vu
2022-03-13,2022,3,9800,15100,thap_vu
2022-03-14,2022,3,10100,15300,thap_vu
2022-03-15,2022,3,10000,15200,thap_vu
2022-03-16,2022,3,10000,15500,thap_vu
2022-03-17,2022,3,10200,15300,thap_vu
2022-03-18,2022,3,10500,15000,thap_vu
2022-03-19,2022,3,10200,14900,thap_vu
2022-03-20,2022,3,10000,14700,thap_vu
2022-03-21,2022,3,9800,14400,thap_vu
2022-03-22,2022,3,9600,14600,thap_vu
2022-03-23,2022,3,9300,14800,thap_vu
2022-03-24,2022,3,9000,15100,thap_vu
2022-03-25,2022,3,9100,15400,thap_vu
2022-03-26,2022,3,9000,15200,thap_vu
2022-03-27,2022,3,8900,15000,thap_vu
2022-03-28,2022,3,8800,14800,thap_vu
2022-03-29,2022,3,8900,14800,thap_vu
2022-03-30,2022,3,8700,14500,thap_vu
2022-03-31,2022,3,8700,14500,thap_vu
2022-04-01,2022,4,8900,14400,cao
2022-04-02,2022,4,8900,14500,cao
2022-04-03,2022,4,9100,14100,cao
2022-04-04,2022,4,9100,13900,cao
2022-04-05,2022,4,9000,14100,cao
2022-04-06,2022,4,9200,13900,cao
2022-04-07,2022,4,8900,13700,cao
2022-04-08,2022,4,8600,13800,cao
2022-04-09,2022,4,8600,13700,cao
2022-04-10,2022,4,8700,13700,cao
2022-04-11,2022,4,8400,13300,cao
2022-04-12,2022,4,8500,13100,cao
2022-04-13,2022,4,8400,13500,cao
2022-04-14,2022,4,8200,13700,cao
2022-04-15,2022,4,8200,13600,cao
2022-04-16,2022,4,8100,13900,cao
2022-04-17,2022,4,8100,13800,cao
2022-04-18,2022,4,8100,13600,cao
2022-04-19,2022,4,8100,13300,cao
2022-04-20,2022,4,8400,13500,cao
2022-04-21,2022,4,8400,13800,cao
2022-04-22,2022,4,8100,13400,cao
2022-04-23,2022,4,7900,13600,cao
2022-04-24,2022,4,7700,13500,cao
2022-04-25,2022,4,7700,13300,cao
2022-04-26,2022,4,7600,13600,cao
2022-04-27,2022,4,7400,13700,cao
2022-04-28,2022,4,7500,13800,cao
2022-04-29,2022,4,7600,13600,cao
2022-04-30,2022,4,7800,13600,cao
2022-05-01,2022,5,7900,13700,cao
2022-05-02,2022,5,8100,13800,cao
2022-05-03,2022,5,8300,14100,cao
2022-05-04,2022,5,8000,13800,cao
2022-05-05,2022,5,8200,13400,cao
2022-05-06,2022,5,8300,13300,cao
2022-05-07,2022,5,8300,13200,cao
2022-05-08,2022,5,8200,13200,cao
2022-05-09,2022,5,8300,13500,cao
2022-05-10,2022,5,8400,13700,cao
2022-05-11,2022,5,8600,13900,cao
2022-05-12,2022,5,8400,13400,cao
2022-05-13,2022,5,8500,13600,cao
2022-05-14,2022,5,8800,13900,cao
2022-05-15,2022,5,8900,13500,cao
2022-05-16,2022,5,8500,13300,cao
2022-05-17,2022,5,8300,13600,cao
2022-05-18,2022,5,8200,13600,cao
2022-05-19,2022,5,8000,13700,cao
2022-05-20,2022,5,8200,14000,cao
2022-05-21,2022,5,8100,13900,cao
2022-05-22,2022,5,8300,13500,cao
2022-05-23,2022,5,8100,13700,cao
2022-05-24,2022,5,8000,13900,cao
2022-05-25,2022,5,7700,13500,cao
2022-05-26,2022,5,7500,13600,cao
2022-05-27,2022,5,7700,13400,cao
2022-05-28,2022,5,7700,13800,cao
2022-05-29,2022,5,7700,14000,cao
2022-05-30,2022,5,7800,14000,cao
2022-05-31,2022,5,7800,13700,cao
2022-06-01,2022,6,7600,13900,cao
2022-06-02,2022,6,7400,13700,cao
2022-06-03,2022,6,7500,13700,cao
2022-06-04,2022,6,7200,13800,cao
2022-06-05,2022,6,7500,14000,cao
2022-06-06,2022,6,7400,13600,cao
2022-06-07,2022,6,7600,13600,cao
2022-06-08,2022,6,7700,13300,cao
2022-06-09,2022,6,7500,13000,cao
2022-06-10,2022,6,7300,13200,cao
2022-06-11,2022,6,7400,13000,cao
2022-06-12,2022,6,7300,13100,cao
2022-06-13,2022,6,7500,12700,cao
2022-06-14,2022,6,7500,12400,cao
2022-06-15,2022,6,7600,12700,cao
2022-06-16,2022,6,7600,12900,cao
2022-06-17,2022,6,7800,12700,cao
2022-06-18,2022,6,7500,12800,cao
2022-06-19,2022,6,7500,12600,cao
2022-06-20,2022,6,7200,12800,cao
2022-06-21,2022,6,6900,12700,cao
2022-06-22,2022,6,6700,13000,cao
2022-06-23,2022,6,6500,12600,cao
2022-06-24,2022,6,6500,12500,cao
2022-06-25,2022,6,6400,12400,cao
2022-06-26,2022,6,6300,12800,cao
2022-06-27,2022,6,6600,12700,cao
2022-06-28,2022,6,6800,12600,cao
2022-06-29,2022,6,7100,12900,cao
2022-06-30,2022,6,6900,13300,cao
2022-07-01,2022,7,6800,13600,cao
2022-07-02,2022,7,6900,13700,cao
2022-07-03,2022,7,6600,13400,cao
2022-07-04,2022,7,6400,13100,cao
2022-07-05,2022,7,6200,13200,cao
2022-07-06,2022,7,6200,13000,cao
2022-07-07,2022,7,6300,13300,cao
2022-07-08,2022,7,6400,13400,cao
2022-07-09,2022,7,6600,13100,cao
2022-07-10,2022,7,6800,13200,cao
2022-07-11,2022,7,6500,13100,cao
2022-07-12,2022,7,6400,13200,cao
2022-07-13,2022,7,6300,13400,cao
2022-07-14,2022,7,6500,13400,cao
2022-07-15,2022,7,6300,13300,cao
2022-07-16,2022,7,6300,13100,cao
2022-07-17,2022,7,6000,13400,cao
2022-07-18,2022,7,6100,13600,cao
2022-07-19,2022,7,6300,13200,cao
2022-07-20,2022,7,6000,13000,cao
2022-07-21,2022,7,6000,12900,cao
2022-07-22,2022,7,6100,12700,cao
2022-07-23,2022,7,6200,12900,cao
2022-07-24,2022,7,6200,12700,cao
2022-07-25,2022,7,6400,13100,cao
2022-07-26,2022,7,6500,12700,cao
2022-07-27,2022,7,6500,12400,cao
2022-07-28,2022,7,6500,12000,cao
2022-07-29,2022,7,6500,11900,cao
2022-07-30,2022,7,6300,11800,cao
2022-07-31,2022,7,6400,11500,cao
2022-08-01,2022,8,6300,11600,cao
2022-08-02,2022,8,6000,11800,cao
2022-08-03,2022,8,5800,12000,cao
2022-08-04,2022,8,5700,12400,cao
2022-08-05,2022,8,5900,12600,cao
2022-08-06,2022,8,5900,12300,cao
2022-08-07,2022,8,6200,12400,cao
2022-08-08,2022,8,6500,12000,cao
2022-08-09,2022,8,6500,11600,cao
2022-08-10,2022,8,6600,11900,cao
2022-08-11,2022,8,6400,11700,cao
2022-08-12,2022,8,6400,12000,cao
2022-08-13,2022,8,6300,12000,cao
2022-08-14,2022,8,6500,12200,cao
2022-08-15,2022,8,6600,12500,cao
2022-08-16,2022,8,6500,12100,cao
2022-08-17,2022,8,6400,12200,cao
2022-08-18,2022,8,6200,11800,cao
2022-08-19,2022,8,6100,11900,cao
2022-08-20,2022,8,6200,11800,cao
2022-08-21,2022,8,5900,11700,cao
2022-08-22,2022,8,5900,11900,cao
2022-08-23,2022,8,6100,11700,cao
2022-08-24,2022,8,6400,11800,cao
2022-08-25,2022,8,6200,12200,cao
2022-08-26,2022,8,6100,12300,cao
2022-08-27,2022,8,5900,12200,cao
2022-08-28,2022,8,5700,12600,cao
2022-08-29,2022,8,5600,12900,cao
2022-08-30,2022,8,5800,12500,cao
2022-08-31,2022,8,5900,12200,cao
2022-09-01,2022,9,6100,12200,cao
2022-09-02,2022,9,6000,12300,cao
2022-09-03,2022,9,5800,12600,cao
2022-09-04,2022,9,5800,12600,cao
2022-09-05,2022,9,5800,12600,cao
2022-09-06,2022,9,6100,12300,cao
2022-09-07,2022,9,6000,12300,cao
2022-09-08,2022,9,6000,12400,cao
2022-09-09,2022,9,6100,12500,cao
2022-09-10,2022,9,6500,12600,cao
2022-09-11,2022,9,6400,12400,cao
2022-09-12,2022,9,6200,12300,cao
2022-09-13,2022,9,6300,12400,cao
2022-09-14,2022,9,6100,12300,cao
2022-09-15,2022,9,6400,12600,cao
2022-09-16,2022,9,6700,12400,cao
2022-09-17,2022,9,6700,12800,cao
2022-09-18,2022,9,6700,12500,cao
2022-09-19,2022,9,7000,12200,cao
2022-09-20,2022,9,6700,11800,cao
2022-09-21,2022,9,7000,12200,cao
2022-09-22,2022,9,6900,12300,cao
2022-09-23,2022,9,7000,12400,cao
2022-09-24,2022,9,7100,12200,cao
2022-09-25,2022,9,7300,12100,cao
2022-09-26,2022,9,7400,12100,cao
2022-09-27,2022,9,7200,12300,cao
2022-09-28,2022,9,7000,12300,cao
2022-09-29,2022,9,7200,12100,cao
2022-09-30,2022,9,7000,12400,cao
2022-10-01,2022,10,6900,12300,thap_vu
2022-10-02,2022,10,7000,12400,thap_vu
2022-10-03,2022,10,6800,12300,thap_vu
2022-10-04,2022,10,6800,12200,thap_vu
2022-10-05,2022,10,6900,12200,thap_vu
2022-10-06,2022,10,7100,12400,thap_vu
2022-10-07,2022,10,7000,12600,thap_vu
2022-10-08,2022,10,6900,12700,thap_vu
2022-10-09,2022,10,7100,13100,thap_vu
2022-10-10,2022,10,6900,13000,thap_vu
2022-10-11,2022,10,6900,12900,thap_vu
2022-10-12,2022,10,6700,13000,thap_vu
2022-10-13,2022,10,6500,13400,thap_vu
2022-10-14,2022,10,6300,13200,thap_vu
2022-10-15,2022,10,6500,13100,thap_vu
2022-10-16,2022,10,6800,13400,thap_vu
2022-10-17,2022,10,6800,13200,thap_vu
2022-10-18,2022,10,6800,12900,thap_vu
2022-10-19,2022,10,6900,13000,thap_vu
2022-10-20,2022,10,7200,12700,thap_vu
2022-10-21,2022,10,7100,12900,thap_vu
2022-10-22,2022,10,6900,13100,thap_vu
2022-10-23,2022,10,7000,13100,thap_vu
2022-10-24,2022,10,7300,12800,thap_vu
2022-10-25,2022,10,7000,12600,thap_vu
2022-10-26,2022,10,7000,12700,thap_vu
2022-10-27,2022,10,7100,12500,thap_vu
2022-10-28,2022,10,7000,12600,thap_vu
2022-10-29,2022,10,7000,12700,thap_vu
2022-10-30,2022,10,7300,13000,thap_vu
2022-10-31,2022,10,7400,13000,thap_vu
2022-11-01,2022,11,7500,13000,thap_vu
2022-11-02,2022,11,7500,13500,thap_vu
2022-11-03,2022,11,7400,13300,thap_vu
2022-11-04,2022,11,7400,13800,thap_vu
2022-11-05,2022,11,7400,14200,thap_vu
2022-11-06,2022,11,7200,14200,thap_vu
2022-11-07,2022,11,7200,14300,thap_vu
2022-11-08,2022,11,7400,14600,thap_vu
2022-11-09,2022,11,7300,14600,thap_vu
2022-11-10,2022,11,7400,14700,thap_vu
2022-11-11,2022,11,7600,15000,thap_vu
2022-11-12,2022,11,7500,15300,thap_vu
2022-11-13,2022,11,7700,15600,thap_vu
2022-11-14,2022,11,7700,15800,thap_vu
2022-11-15,2022,11,7600,15700,thap_vu
2022-11-16,2022,11,7600,15600,thap_vu
2022-11-17,2022,11,7600,16000,thap_vu
2022-11-18,2022,11,7900,16200,thap_vu
2022-11-19,2022,11,7800,16300,thap_vu
2022-11-20,2022,11,7700,16500,thap_vu
2022-11-21,2022,11,7500,16300,thap_vu
2022-11-22,2022,11,7300,16000,thap_vu
2022-11-23,2022,11,7500,16000,thap_vu
2022-11-24,2022,11,7700,16100,thap_vu
2022-11-25,2022,11,7600,16200,thap_vu
2022-11-26,2022,11,7700,16000,thap_vu
2022-11-27,2022,11,7500,15700,thap_vu
2022-11-28,2022,11,7700,15600,thap_vu
2022-11-29,2022,11,7600,15400,thap_vu
2022-11-30,2022,11,7700,15600,thap_vu
2022-12-01,2022,12,7600,15200,thap_vu
2022-12-02,2022,12,7800,15400,thap_vu
2022-12-03,2022,12,8100,15400,thap_vu
2022-12-04,2022,12,8200,15400,thap_vu
2022-12-05,2022,12,8300,15300,thap_vu
2022-12-06,2022,12,8100,15300,thap_vu
2022-12-07,2022,12,7900,15300,thap_vu
2022-12-08,2022,12,7700,15300,thap_vu
2022-12-09,2022,12,7900,15600,thap_vu
2022-12-10,2022,12,8000,15800,thap_vu
2022-12-11,2022,12,8300,15900,thap_vu
2022-12-12,2022,12,8000,16200,thap_vu
2022-12-13,2022,12,8200,16500,thap_vu
2022-12-14,2022,12,8300,16800,thap_vu
2022-12-15,2022,12,8000,16900,thap_vu
2022-12-16,2022,12,8200,17200,thap_vu
2022-12-17,2022,12,8300,16800,thap_vu
2022-12-18,2022,12,8200,16700,thap_vu
2022-12-19,2022,12,8300,16600,thap_vu
2022-12-20,2022,12,8500,16600,thap_vu
2022-12-21,2022,12,8800,16400,thap_vu
2022-12-22,2022,12,8600,16000,thap_vu
2022-12-23,2022,12,8800,16000,thap_vu
2022-12-24,2022,12,8700,15900,thap_vu
2022-12-25,2022,12,8700,15700,thap_vu
2022-12-26,2022,12,8600,15400,thap_vu
2022-12-27,2022,12,8900,15400,thap_vu
2022-12-28,2022,12,9000,15300,thap_vu
2022-12-29,2022,12,8900,15300,thap_vu
2022-12-30,2022,12,8700,15700,thap_vu
2022-12-31,2022,12,8900,15400,thap_vu
2023-01-01,2023,1,9100,15500,thap_vu
2023-01-02,2023,1,9400,15600,thap_vu
2023-01-03,2023,1,9500,15400,thap_vu
2023-01-04,2023,1,9800,15600,thap_vu
2023-01-05,2023,1,9900,16100,thap_vu
2023-01-06,2023,1,9700,16400,thap_vu
2023-01-07,2023,1,10100,16400,thap_vu
2023-01-08,2023,1,10000,16500,thap_vu
2023-01-09,2023,1,9900,16800,thap_vu
2023-01-10,2023,1,10100,17300,thap_vu
2023-01-11,2023,1,10200,17200,thap_vu
2023-01-12,2023,1,10500,17600,thap_vu
2023-01-13,2023,1,10800,17500,thap_vu
2023-01-14,2023,1,10800,17700,thap_vu
2023-01-15,2023,1,10700,18100,thap_vu
2023-01-16,2023,1,10500,18600,thap_vu
2023-01-17,2023,1,10500,18800,thap_vu
2023-01-18,2023,1,10300,19300,thap_vu
2023-01-19,2023,1,10200,19400,thap_vu
2023-01-20,2023,1,10300,19200,thap_vu
2023-01-21,2023,1,10200,19300,thap_vu
2023-01-22,2023,1,10400,19300,thap_vu
2023-01-23,2023,1,10500,19600,thap_vu
2023-01-24,2023,1,10400,19500,thap_vu
2023-01-25,2023,1,10200,19200,thap_vu
2023-01-26,2023,1,10100,19200,thap_vu
2023-01-27,2023,1,10100,19700,thap_vu
2023-01-28,2023,1,10200,20100,thap_vu
2023-01-29,2023,1,10200,20300,thap_vu
2023-01-30,2023,1,10000,20700,thap_vu
2023-01-31,2023,1,9900,20600,thap_vu
2023-02-01,2023,2,10200,20300,thap_vu
2023-02-02,2023,2,10200,20200,thap_vu
2023-02-03,2023,2,10300,20200,thap_vu
2023-02-04,2023,2,10400,20000,thap_vu
2023-02-05,2023,2,10700,19900,thap_vu
2023-02-06,2023,2,10900,19900,thap_vu
2023-02-07,2023,2,11100,19800,thap_vu
2023-02-08,2023,2,11000,20000,thap_vu
2023-02-09,2023,2,10900,20000,thap_vu
2023-02-10,2023,2,10800,20400,thap_vu
2023-02-11,2023,2,11100,20100,thap_vu
2023-02-12,2023,2,11100,20500,thap_vu
2023-02-13,2023,2,11300,20300,thap_vu
2023-02-14,2023,2,11200,20400,thap_vu
2023-02-15,2023,2,11300,20700,thap_vu
2023-02-16,2023,2,11600,20700,thap_vu
2023-02-17,2023,2,11400,20900,thap_vu
2023-02-18,2023,2,11500,20600,thap_vu
2023-02-19,2023,2,11800,20500,thap_vu
2023-02-20,2023,2,11700,20800,thap_vu
2023-02-21,2023,2,11700,20600,thap_vu
2023-02-22,2023,2,11500,20600,thap_vu
2023-02-23,2023,2,11600,21000,thap_vu
2023-02-24,2023,2,11400,21300,thap_vu
2023-02-25,2023,2,11700,21100,thap_vu
2023-02-26,2023,2,11600,20900,thap_vu
2023-02-27,2023,2,11900,20700,thap_vu
2023-02-28,2023,2,12100,21100,thap_vu
2023-03-01,2023,3,12100,21300,thap_vu
2023-03-02,2023,3,12000,20900,thap_vu
2023-03-03,2023,3,12100,20700,thap_vu
2023-03-04,2023,3,12000,20300,thap_vu
2023-03-05,2023,3,11900,20100,thap_vu
2023-03-06,2023,3,12100,19800,thap_vu
2023-03-07,2023,3,12300,20000,thap_vu
2023-03-08,2023,3,12100,19700,thap_vu
2023-03-09,2023,3,12100,19500,thap_vu
2023-03-10,2023,3,12300,19900,thap_vu
2023-03-11,2023,3,12400,19700,thap_vu
2023-03-12,2023,3,12300,19800,thap_vu
2023-03-13,2023,3,12500,19400,thap_vu
2023-03-14,2023,3,12300,19400,thap_vu
2023-03-15,2023,3,12000,19700,thap_vu
2023-03-16,2023,3,12200,19600,thap_vu
2023-03-17,2023,3,12100,19700,thap_vu
2023-03-18,2023,3,12300,19700,thap_vu
2023-03-19,2023,3,12200,19900,thap_vu
2023-03-20,2023,3,12100,20100,thap_vu
2023-03-21,2023,3,12300,20100,thap_vu
2023-03-22,2023,3,12400,20200,thap_vu
2023-03-23,2023,3,12100,20200,thap_vu
2023-03-24,2023,3,11800,20600,thap_vu
2023-03-25,2023,3,12000,20300,thap_vu
2023-03-26,2023,3,12300,20100,thap_vu
2023-03-27,2023,3,12200,20500,thap_vu
2023-03-28,2023,3,12000,20700,thap_vu
2023-03-29,2023,3,11900,20600,thap_vu
2023-03-30,2023,3,12100,20400,thap_vu
2023-03-31,2023,3,12300,20200,thap_vu
2023-04-01,2023,4,12300,20200,cao
2023-04-02,2023,4,12000,20000,cao
2023-04-03,2023,4,11900,20200,cao
2023-04-04,2023,4,12100,19900,cao
2023-04-05,2023,4,12200,20000,cao
2023-04-06,2023,4,12200,19800,cao
2023-04-07,2023,4,11900,19800,cao
2023-04-08,2023,4,11700,19900,cao
2023-04-09,2023,4,11800,19500,cao
2023-04-10,2023,4,12000,19300,cao
2023-04-11,2023,4,12200,19200,cao
2023-04-12,2023,4,12200,18900,cao
2023-04-13,2023,4,12500,18700,cao
2023-04-14,2023,4,12200,18200,cao
2023-04-15,2023,4,12200,18500,cao
2023-04-16,2023,4,12100,18400,cao
2023-04-17,2023,4,12100,18600,cao
2023-04-18,2023,4,12200,19000,cao
2023-04-19,2023,4,12000,19200,cao
2023-04-20,2023,4,11900,19500,cao
2023-04-21,2023,4,12100,19300,cao
2023-04-22,2023,4,12300,19400,cao
2023-04-23,2023,4,12100,19600,cao
2023-04-24,2023,4,12200,19600,cao
2023-04-25,2023,4,12100,19600,cao
2023-04-26,2023,4,12000,19500,cao
2023-04-27,2023,4,11900,19500,cao
2023-04-28,2023,4,12100,19100,cao
2023-04-29,2023,4,12100,19100,cao
2023-04-30,2023,4,12200,19000,cao
2023-05-01,2023,5,12400,18700,cao
2023-05-02,2023,5,12400,18500,cao
2023-05-03,2023,5,12600,18200,cao
2023-05-04,2023,5,12300,17700,cao
2023-05-05,2023,5,12100,17400,cao
2023-05-06,2023,5,12100,17500,cao
2023-05-07,2023,5,12000,17700,cao
2023-05-08,2023,5,12000,17600,cao
2023-05-09,2023,5,12200,17600,cao
2023-05-10,2023,5,12100,17800,cao
2023-05-11,2023,5,11700,17600,cao
2023-05-12,2023,5,11600,17300,cao
2023-05-13,2023,5,11900,17400,cao
2023-05-14,2023,5,11800,17000,cao
2023-05-15,2023,5,11400,16800,cao
2023-05-16,2023,5,11400,16400,cao
2023-05-17,2023,5,11600,16500,cao
2023-05-18,2023,5,11300,16600,cao
2023-05-19,2023,5,11100,16800,cao
2023-05-20,2023,5,11100,17100,cao
2023-05-21,2023,5,10900,16800,cao
2023-05-22,2023,5,10500,16800,cao
2023-05-23,2023,5,10700,16700,cao
2023-05-24,2023,5,10400,16700,cao
2023-05-25,2023,5,10400,17100,cao
2023-05-26,2023,5,10700,17100,cao
2023-05-27,2023,5,10400,17100,cao
2023-05-28,2023,5,10200,17300,cao
2023-05-29,2023,5,10100,17600,cao
2023-05-30,2023,5,10300,17700,cao
2023-05-31,2023,5,10200,17800,cao
2023-06-01,2023,6,10200,17800,cao
2023-06-02,2023,6,10000,17500,cao
2023-06-03,2023,6,10200,17400,cao
2023-06-04,2023,6,9900,17000,cao
2023-06-05,2023,6,9700,17400,cao
2023-06-06,2023,6,9800,17300,cao
2023-06-07,2023,6,9700,17400,cao
2023-06-08,2023,6,9700,17500,cao
2023-06-09,2023,6,9600,17200,cao
2023-06-10,2023,6,9700,17400,cao
2023-06-11,2023,6,9500,17200,cao
2023-06-12,2023,6,9200,17500,cao
2023-06-13,2023,6,8900,17200,cao
2023-06-14,2023,6,8600,17500,cao
2023-06-15,2023,6,8900,17100,cao
2023-06-16,2023,6,9100,17400,cao
2023-06-17,2023,6,9000,17600,cao
2023-06-18,2023,6,8800,17700,cao
2023-06-19,2023,6,8800,17900,cao
2023-06-20,2023,6,9100,18000,cao
2023-06-21,2023,6,9000,17800,cao
2023-06-22,2023,6,9200,17800,cao
2023-06-23,2023,6,9100,17800,cao
